Station, Calculated Magnitude, NEIC Magnitude, Event Distance, Event Lat, Event Lon 
R5ECB,1.74675128627,2.2,44.5595902884,35.4551,-97.8036
R5ECB,1.75630094537,2.5,66.3232234712,35.3709,-98.1139
R5ECB,1.9910044514,2.5,96.6536872348,35.8613,-96.6933
R5ECB,2.35404945252,2.9,105.545417606,36.1026,-97.8327
R5ECB,2.14009996079,2.8,100.238346282,36.0153,-97.9258
R5ECB,2.40089090867,2.5,184.812777703,36.4582,-98.7727
R5ECB,2.98197269618,2.7,119.634623505,36.2913,-97.5106
R5ECB,2.26541059365,2.5,66.2632247217,35.3879,-98.1074
R5ECB,2.46474550855,2.7,43.0225844152,35.456,-97.7815
R5ECB,3.60546055718,2.3,107.795517054,36.1134,-97.8664
R5ECB,1.90768168191,2.1,107.370220156,36.1088,-97.8677
R5ECB,3.11783732849,2.8,206.164120655,36.408,-99.1598
R5ECB,2.12448475112,2.5,68.0080064597,35.6162,-97.977
R5ECB,3.16503264974,2.4,65.8047792284,35.3827,-98.104
R5ECB,2.34523524576,2.8,68.3403856658,35.6139,-97.9842
R5ECB,2.36582259101,2.7,101.780461427,35.9896,-96.8055
R5ECB,2.83935544303,2.7,175.083662064,36.1251,-98.9905
R5ECB,2.74954412191,2.6,174.224674575,36.1304,-98.9743
R5ECB,2.36844718929,2.8,97.8468276294,35.8652,-96.679
R5ECB,1.99146550687,2.3,111.862714326,35.067,-96.1956
R5ECB,2.88883169146,2.3,42.7142415646,35.4504,-97.7825
R5ECB,3.52331418756,2.3,146.285096326,36.4759,-97.8875
R5ECB,2.02840271683,2.5,66.45732921,35.3877,-98.1097
R5ECB,1.96985722553,2.6,67.2881840665,35.3875,-98.1193
R5ECB,1.82389319619,2.5,44.7584897055,35.3534,-96.9469
R5ECB,2.77804962401,2.9,118.640931355,36.2831,-97.4973
R5ECB,2.12594306383,2.6,42.6596091044,35.4532,-97.7791
R5ECB,3.1751632431,2.8,180.80556553,36.7493,-98.089
R5ECB,2.08052257201,2.6,100.680484098,36.0693,-97.7885
R5ECB,2.69075954374,3.0,45.0858353367,34.8772,-97.6821
R5ECB,2.91150566728,3.2,89.2519717244,36.0179,-97.3284
R5ECB,1.77543813104,2.1,43.0971383906,35.4551,-97.7834
R5ECB,2.01109933707,2.6,100.750571071,36.0692,-97.7911
R5ECB,2.52682694704,2.4,50.2131121142,35.6685,-97.3896
R5ECB,3.14952695673,3.1,174.306484439,36.1326,-98.9735
R5ECB,2.69878190166,2.4,175.172413813,36.1307,-98.9869
R5ECB,2.81161553479,2.6,175.180622919,36.1264,-98.9907
R5ECB,2.39899306308,2.5,181.497499155,36.7594,-98.077
R5ECB,2.52746712856,2.5,184.342547466,36.8774,-97.438
R5ECB,3.15032546809,3.3,183.962186563,36.8739,-97.4438
R5ECB,2.34439587924,2.8,50.746389247,35.6736,-97.4079
R5ECB,3.4769939457,3.2,186.309038435,36.458,-98.7977
RA256,1.96887677398,2.5,58.816303618,35.976,-97.2004
RA256,1.81005438034,2.5,45.7347601301,35.3824,-98.0973
RA256,1.85086172441,2.1,14.4962475797,35.5373,-97.8028
RA256,2.24659842928,2.6,141.998675606,36.9185,-97.6468
RA256,2.45076336366,2.5,163.461161474,36.6555,-99.0188
RA256,2.38487773679,2.6,135.568837271,36.0973,-99.0952
RA256,2.20133037551,2.4,134.722992271,36.0981,-99.0847
RA256,1.97672839828,2.6,93.553110634,36.4817,-97.7555
RA256,2.09208177987,2.5,93.8375039436,36.4842,-97.7571
RA256,2.26539264082,2.4,144.931631987,36.9366,-97.894
RA256,2.15961786723,2.5,117.858000933,36.7015,-97.673
RA256,2.2473868622,2.6,163.377547627,36.6556,-99.0174
RA256,2.89527341344,3.3,117.260545992,36.6963,-97.6853
RA256,2.32975527501,3.1,93.9178789074,36.4849,-97.7577
RA256,2.6409410996,2.9,163.936895904,36.6573,-99.024
RA256,2.58792525787,2.9,54.4479423876,36.1219,-97.8148
RA256,2.4179014447,2.5,132.025176417,36.4889,-98.7298
RA256,3.11620731582,3.4,131.867528296,36.4534,-98.7699
RA256,2.14608215313,2.6,107.192667788,36.1851,-96.7232
RA256,1.78443457815,2.5,46.6498430134,36.0228,-97.9159
RA256,2.76901369614,2.8,193.059331598,36.7179,-99.3877
RA256,1.91099908421,2.5,117.796768464,36.701,-97.6759
RA256,2.81498964494,2.7,210.044169171,36.9705,-99.3665
RA256,2.41545185526,2.3,173.184786462,37.1993,-97.7735
RA256,2.58832734862,2.6,135.61293753,36.454,-98.8256
RA256,2.16415451389,2.7,118.047562023,36.703,-97.6634
RA256,2.00054525637,2.5,30.1162573045,35.4359,-97.9228
RA256,2.44526184447,3.0,141.909600353,36.8425,-98.2396
RA256,2.12536609948,2.8,27.9530353913,35.4573,-97.9161
RA256,2.48957908939,3.1,94.3627231674,36.4891,-97.7531
RA256,3.22430709133,3.6,131.507949974,36.4509,-98.7673
RA256,2.33862432223,2.7,74.5925438643,36.2885,-97.4871
RA256,2.82653764593,2.5,74.7030201762,36.2901,-97.4897
RA256,2.5195064203,2.8,93.2393020368,36.4791,-97.7495
RA256,2.59657250745,2.7,144.304925568,36.94,-97.7234
RA256,3.09089909973,2.5,93.1619945573,36.4787,-97.7404
RA256,1.90359899495,2.6,47.0639236811,36.0289,-97.9103
RA256,2.23069630605,2.6,141.694341649,36.9159,-97.652
RA256,2.17819953159,2.7,135.025538735,36.8348,-97.9857
RA256,2.18551481485,2.6,135.508474285,36.4565,-98.8213
RA256,2.8373111424,3.7,36.4708381759,35.6888,-97.3051
RA256,2.98408554369,3.3,131.82659638,36.4519,-98.771
RA256,2.37777751011,2.6,138.699199052,36.8718,-97.4439
RA256,2.38729607258,2.6,141.360804548,36.9128,-97.6486
RA256,2.9912286051,3.6,141.37594561,36.913,-97.6509
RA256,3.38874609849,2.6,148.243332845,36.8706,-98.3444
RA256,2.79389126754,2.6,178.814776652,36.5377,-99.352
RA256,2.922185112,3.4,54.674362693,36.1239,-97.8153
RA256,2.01386725836,2.8,28.0005892372,35.67,-97.3964
RA256,1.99255413198,2.5,28.1869922608,35.6684,-97.3941
RA256,2.36662129419,2.6,28.2999331395,35.6688,-97.3929
RA256,2.58750403062,2.6,168.653579906,36.8643,-98.8148
RA256,2.54425286105,2.9,42.3061954275,35.3186,-97.9549
RA256,2.69682250774,3.2,80.6304743004,35.7914,-98.5748
RA256,1.86921783442,2.6,47.4934961011,36.0369,-97.8991
RA256,1.87727160011,2.5,47.7153022199,36.0384,-97.9011
RA256,1.96686417341,2.6,117.809200907,36.7011,-97.6752
RA256,2.4454935728,2.8,97.1374962532,35.7117,-98.7727
RA256,1.99106023043,2.7,39.5677628406,35.9871,-97.8019
RA256,2.31346197255,3.2,36.6564417955,35.6892,-97.3031
RA256,1.7215825235,2.5,37.9210960285,35.9735,-97.7931
RA256,2.9433515271,3.1,207.669245151,36.9554,-99.3476
RA256,3.61110945233,4.0,151.069424187,36.5336,-98.9685
RA256,3.60533948669,2.5,149.927446988,36.524,-98.9619
RA256,2.77453652349,2.9,150.820962821,36.5327,-98.9658
RA256,2.77329245245,2.8,150.626938954,36.5347,-98.9608
RA256,3.30546543451,3.4,150.95597307,36.5355,-98.9648
RA256,1.77905354366,2.5,67.1284703568,35.7907,-96.985
RA256,1.97408981897,2.3,81.6169296223,35.773,-98.5903
RA256,2.58576380388,2.7,131.770893556,36.8028,-97.9987
RA256,3.46076287481,2.7,150.42038862,36.534,-98.9585
RA256,1.99525895964,2.6,36.606033336,35.691,-97.304
RA256,2.41775968821,2.8,79.8868993351,36.3594,-97.6821
RA256,2.23355683386,2.5,130.92706767,36.8173,-97.6134
RA256,2.07701211826,2.1,74.5432273949,34.9929,-97.4812
RA256,2.9787361169,3.5,47.3614560316,36.033,-97.9069
RA256,1.71391927346,2.6,48.9328741951,35.6529,-97.1633
RA256,1.79274460104,2.7,47.4744149361,36.0373,-97.8973
RA256,2.05435518118,2.7,47.0568208469,36.0305,-97.9055
RA256,2.25551154678,2.9,47.3808869471,36.0361,-97.8982
RA256,1.79862769527,2.3,47.5746585365,36.0369,-97.9015
RA256,2.78789964703,3.2,47.8170308271,36.0403,-97.8983
RA256,2.01002133885,2.7,47.5245981475,36.0373,-97.8988
RA256,3.29389349311,3.1,173.808198076,37.2033,-97.816
RA256,2.23318803614,2.5,45.9377922289,35.3922,-98.1094
RA256,1.88175255934,2.6,47.4864800966,36.0347,-97.9055
RA256,2.91463598264,2.2,183.627167409,37.2808,-97.9657
RA256,2.37458797685,2.7,209.142868788,36.9638,-99.3605
RA256,2.72096244723,3.2,108.982882907,34.6722,-97.4959
RA256,3.10986014216,2.7,93.1474077847,36.4786,-97.7393
RA256,1.8716593583,2.5,97.3738617474,36.0725,-96.7656
RA256,2.32183969169,2.5,148.702912614,36.9518,-97.3671
RA256,2.81104435405,2.6,163.601323563,36.6527,-99.0242
RA256,1.74664562963,2.6,62.861368808,36.1879,-97.5279
RA256,1.76254453032,2.1,27.8552945693,35.6692,-97.3979
RA256,1.83620820006,2.7,49.0869008195,35.6599,-97.1619
RA256,2.32329163939,3.0,137.006995671,36.8544,-97.4305
RA256,2.61736506897,2.6,158.592015594,37.0688,-97.7165
RA256,2.38493073444,2.6,139.380847824,36.789,-98.3287
RA256,2.67166218809,2.8,150.978525563,36.5239,-98.9774
RA256,1.98151155509,2.7,48.9783223248,35.6617,-97.1632
RA256,2.62333559143,2.9,109.03522211,36.2048,-98.6917
RA256,2.45618605785,2.5,151.203800971,36.5363,-98.9676
RA256,2.57835078961,2.7,149.887134381,36.9613,-97.3588
RA256,2.79619536345,2.6,149.26692949,36.9562,-97.3624
RA256,2.61066769579,2.7,150.779455962,36.5429,-98.9542
RA256,2.90438960371,2.8,204.485297375,36.9516,-99.3021
RA256,2.08080075074,2.7,47.2224153795,36.0329,-97.9032
RA256,2.01744711057,2.7,108.557985164,34.6754,-97.5007
RA256,2.98754207126,2.5,211.634255599,36.9695,-99.3925
RA256,2.45524616041,2.6,148.745010855,36.9518,-97.3648
RA256,2.46784780605,2.9,41.599105248,35.9882,-97.8729
RA256,2.41058490539,2.7,56.8202959159,36.1511,-97.6721
RA256,2.15902284758,2.4,56.8169335917,36.1506,-97.6621
RA256,2.75343564464,3.0,135.392271868,36.459,-98.8168
RA256,2.95023947709,2.9,209.913286244,36.9674,-99.3682
RA256,2.24700964708,2.5,109.968099566,34.6633,-97.4951
RA256,2.33335516093,2.3,174.164901725,36.6348,-99.1998
RA256,2.18080173096,2.5,136.163182783,36.4658,-98.8208
RA256,2.43643950659,2.8,135.557611842,36.4597,-98.8185
RA256,3.03248126454,2.8,153.560304985,35.0559,-96.1716
RA256,1.62649561278,2.4,90.1078773296,35.9892,-96.8034
RA256,1.92298884719,2.5,45.5292444689,35.3784,-98.0904
RA256,2.4158005253,2.7,59.4609166059,35.981,-97.1962
RA256,2.22250601548,2.6,108.697568217,36.2025,-98.6891
RA256,2.44279176522,2.8,108.053364595,36.2058,-98.6775
RA256,2.46424976467,2.6,131.746028041,36.4524,-98.7692
RA256,2.1893294262,2.6,108.278582739,36.2038,-98.6823
RA256,2.31157530166,2.7,131.727593811,36.4498,-98.7719
RA256,2.47652682183,2.3,170.800187219,37.1747,-97.843
RA256,2.18784273199,2.8,27.6967792693,35.6708,-97.3999
RA256,1.56760674374,2.7,27.9766804054,35.6709,-97.3968
RA256,3.0820225578,3.6,27.647004362,35.6711,-97.4005
RA256,2.96963143534,3.1,139.187288281,36.876,-97.442
RA256,2.62442241706,2.8,139.314871198,36.877,-97.4408
RA256,2.13978294549,2.5,139.413903286,36.8826,-97.9296
RA256,1.89611328619,2.4,44.3011203453,35.2791,-97.9131
RA256,1.99181171076,2.6,57.2237901427,36.1547,-97.6711
RA256,2.50302570167,2.4,140.932379345,36.9091,-97.6547
RA256,2.50339959775,2.2,173.63941089,37.2018,-97.8155
RA256,2.57779103222,2.8,56.9861145199,36.1525,-97.6698
RA256,2.58910897183,3.1,175.085988232,35.1225,-95.8828
RA256,2.82860269222,2.8,141.130653906,36.9109,-97.6552
RA256,2.92302331475,2.8,165.452652322,36.503,-99.2009
RA256,2.09475497755,2.6,78.1621132088,36.1534,-98.2957
RA256,2.07166984033,2.4,56.9300023284,36.1518,-97.6656
RA256,2.97510349063,3.5,56.9649171637,36.1523,-97.6696
RA256,1.96368167008,2.3,57.0462731165,36.1525,-97.659
RA256,3.12007038204,3.2,56.8541003089,36.1511,-97.6653
RA256,2.15815400325,2.4,46.7983598098,35.8889,-97.2859
RA256,2.53077947961,2.4,163.993827911,36.509,-99.1757
RA256,2.1183405429,2.5,70.7158229152,35.0041,-97.6442
RA256,2.45406565184,2.8,57.0997229488,36.153,-97.6593
RA256,2.77293498612,2.9,57.0839309798,36.1531,-97.6638
RA256,3.19155710854,3.2,193.448460455,36.7203,-99.3909
RA256,2.32114917975,2.6,75.5948921529,36.2194,-97.2634
RA256,1.25964096661,2.6,57.2234350195,36.1544,-97.6646
RA256,0.854639526261,2.5,57.1400217754,36.1538,-97.6678
RA256,2.09372551643,2.6,57.1697431519,36.1541,-97.6685
RA256,2.22684194859,2.7,57.0700302186,36.1532,-97.6685
RA256,2.36356077978,2.7,57.3162706666,36.1554,-97.668
RA256,1.89007894714,2.4,47.3994250294,35.2872,-97.9985
RA256,3.4645710836,3.7,66.1978546214,35.4215,-97.024
RA256,2.42091057465,2.6,144.318209082,36.9086,-97.3513
RA256,2.55077381675,2.9,131.069851244,36.8184,-97.6097
RA256,2.71327949834,2.9,151.106426354,36.5372,-98.9652
RA256,2.28802252376,2.5,121.908878995,36.7382,-97.7206
RA256,1.68746576848,2.2,27.855798718,35.6706,-97.3981
RA256,2.05983419959,2.5,46.9921276779,35.8913,-97.2854
RA256,2.77582937139,3.1,46.923988958,35.8917,-97.2867
RA256,3.90929540083,2.4,173.548531057,37.2012,-97.8107
RA256,2.65474282033,2.7,45.233192076,35.8789,-97.2984
RA256,2.78531431862,3.0,56.8424607098,36.1513,-97.6721
RA256,2.87901805601,2.5,209.561177639,36.9635,-99.3674
RA256,1.9199155099,2.0,56.8651958019,36.1514,-97.6696
RA256,2.79570246672,3.2,57.0377252007,36.153,-97.6706
RA256,3.44100659983,2.5,150.652726122,36.5408,-98.9546
RA256,1.94181250143,2.2,57.1563279266,36.1535,-97.6591
RA256,2.64667624015,3.2,57.1783553277,36.1542,-97.669
RA256,2.66255489864,2.8,150.695634826,36.5349,-98.9616
RA256,2.26993381332,3.0,76.7713066884,34.9544,-97.8208
RA256,2.54006886136,3.0,47.2102093939,35.8904,-97.2816
RA256,2.02027900714,2.3,120.532844467,36.3092,-96.651
RA256,2.30590022408,2.6,111.520845692,36.4235,-96.9289
RA256,2.2467050834,2.6,131.041167123,36.8183,-97.6128
RA256,2.48916811698,2.6,192.627074977,36.7065,-99.3925
RA256,2.84136502887,2.7,192.705287045,36.7085,-99.3917
RA256,2.58974251465,3.0,47.0093676435,35.889,-97.2831
RA256,2.31449540721,2.5,135.968855175,36.7391,-98.3708
RA256,2.57178495492,2.2,173.6509555,37.2022,-97.809
RA256,2.61464452966,2.8,67.3078253231,36.2324,-97.5449
RA256,2.22022179234,2.9,57.0882521971,36.1534,-97.6693
RA256,2.59956857541,3.1,128.458265027,36.5118,-98.6412
RA256,2.23265402046,3.0,69.505315564,35.7956,-96.9594
RA256,2.79603266189,2.9,210.290228894,36.9628,-99.3796
RA256,2.12265814972,2.5,102.545963933,36.4842,-97.2412
RA256,2.24879729977,2.8,30.7778851564,35.4245,-97.9176
RA256,2.1485560572,2.5,53.8099953437,36.0166,-97.3287
RA256,1.85395400005,2.5,47.3455477936,36.0325,-97.9079
RA256,3.41592067,3.5,134.742857343,36.7016,-98.4297
RA256,3.03425445336,3.3,117.842133097,36.5034,-98.4645
RA256,1.68012967714,2.7,47.2195059169,36.0313,-97.9078
RA256,2.19360272803,2.6,126.375277285,36.1276,-98.968
RA256,1.97646902983,2.6,46.0591461601,35.3812,-98.1007
RA256,2.33164384504,2.5,131.889823137,36.4812,-98.7372
RA256,2.41775660778,2.4,180.351398898,37.2587,-97.879
RA256,2.1207149361,2.5,115.679804184,36.2128,-98.7741
RA256,2.76289243346,3.2,60.430022301,36.1543,-97.4844
RA256,1.88707324373,2.9,49.2697544837,35.6603,-97.1599
RA256,1.85821187034,2.5,54.6654235165,36.1142,-97.866
RA256,2.81945807748,3.0,128.323695126,36.5837,-98.5266
RA256,2.32556324797,2.5,60.9230723513,35.971,-97.1659
RA256,2.87581927811,2.9,152.611809393,35.0561,-96.183
RA256,2.18383972227,2.5,131.737419113,36.4626,-98.7572
RA256,1.97435015286,2.5,46.6138468201,36.0205,-97.9211
RA256,2.03931162867,2.6,46.2057186662,36.0135,-97.9286
RA256,2.06651949616,2.5,107.556372128,36.2032,-98.673
RA256,1.78714288728,2.5,46.1170093377,36.0116,-97.9311
RA256,2.4141286617,3.1,46.0703799034,36.0121,-97.9287
RA256,2.40151058095,2.8,135.048093454,36.4627,-98.8075
RA256,2.43991791939,2.6,66.3775038702,35.42,-97.0226
RA256,1.85335905131,2.5,46.6352466244,35.3829,-98.1104
RA256,2.90532484022,3.0,173.688496685,36.6396,-99.1881
RA256,1.67695417772,2.5,67.299557325,36.2325,-97.5459
RA256,1.97956228983,2.6,46.8759648875,35.3773,-98.1084
RA256,2.14493839163,2.4,112.064436281,36.4191,-96.9127
RA256,1.79456094023,2.2,22.4014431309,35.4551,-97.8036
RA256,2.13620685444,2.5,47.7097678377,35.3709,-98.1139
RA256,2.04909596097,2.5,94.6093084783,35.8613,-96.6933
RA256,2.28249881349,2.9,52.6796941042,36.1026,-97.8327
RA256,2.67286621236,2.8,46.2745578391,36.0153,-97.9258
RA256,2.06541994778,2.5,132.414152699,36.4582,-98.7727
RA256,2.24853700187,2.7,74.3684133126,36.2913,-97.5106
RA256,2.17507924544,2.5,46.0808330636,35.3879,-98.1074
RA256,2.5493069216,2.7,21.5715959681,35.456,-97.7815
RA256,1.91599108176,2.3,54.5896740386,36.1134,-97.8664
RA256,1.63639857605,2.1,54.1305258646,36.1088,-97.8677
RA256,2.70308655559,2.8,156.530050628,36.408,-99.1598
RA256,2.42221325588,2.5,24.9233299691,35.6162,-97.977
RA256,1.79105061732,2.4,46.190641326,35.3827,-98.104
RA256,2.70140690398,2.8,25.5996471875,35.6139,-97.9842
RA256,2.14098262883,2.7,89.9555770581,35.9896,-96.8055
RA256,2.57990602681,2.7,128.098707694,36.1251,-98.9905
RA256,2.35378913924,2.6,127.02055527,36.1304,-98.9743
RA256,2.1771944703,2.8,95.9685522784,35.8652,-96.679
RA256,2.11956638469,2.8,151.221407646,36.9115,-98.3079
RA256,1.90952753895,2.4,44.9065380976,35.2367,-97.7501
RA256,1.5853549804,2.7,43.1371606404,35.8956,-97.3443
RA256,2.67637847621,2.6,44.5579291728,35.2395,-97.7453
RA256,1.42396993109,2.3,44.9107791298,35.2366,-97.7493
RA256,1.394821633,2.6,44.8178793172,35.2371,-97.7446
RA256,1.34863619624,2.3,44.4730032985,35.2414,-97.7591
RA256,1.59673281753,2.5,44.63501764,35.2386,-97.7423
RA256,1.80602116552,2.5,90.4235209132,36.3647,-98.1612
RA256,2.12992002611,2.6,152.175675172,36.9137,-98.3301
RA256,1.33027696634,2.9,44.1384060709,35.243,-97.7409
RA256,1.36622396344,2.4,43.0401969104,35.994,-97.8971
RA256,1.34437658801,2.2,44.6512824814,35.2386,-97.7445
RA256,1.53341275361,2.3,44.1833257445,35.2424,-97.7377
RA256,2.1894393188,3.2,140.846810742,36.8999,-97.5166
RA256,2.01806812609,2.9,73.8396441139,36.2861,-97.5091
RA256,1.4868424828,2.2,25.3034918325,35.6842,-97.4293
RA256,1.66712160064,2.0,45.2490669095,35.2331,-97.7431
RA256,2.89875128771,3.2,141.852898562,36.9172,-97.6473
RA256,1.57950795604,2.3,47.027281334,36.0274,-97.9135
RA256,2.14186971267,2.7,47.074334573,36.0284,-97.912
RA256,2.2229647562,2.8,47.5710866534,36.0363,-97.9032
RA256,2.53489360775,3.3,47.4731701848,36.0344,-97.906
RA256,2.20775563395,2.9,95.808165764,35.8657,-96.681
RA256,2.51736106606,2.7,151.984336594,36.9121,-98.3293
RA256,2.37966993459,3.0,100.133511404,36.3167,-96.9693
RA256,2.23570163242,2.5,130.978576649,36.8178,-97.6141
RA256,2.52870290129,3.0,60.4638433723,36.1538,-97.4815
RA256,3.2155278108,3.1,151.873793836,36.9108,-98.33
RA256,2.00716909101,2.7,46.3148242576,36.0166,-97.9235
RA256,2.39900421533,2.8,110.44808998,36.6342,-97.6538
RA256,1.94268067909,2.4,46.4482770769,36.0187,-97.9215
RA256,1.74635550426,2.5,50.3291645045,35.8606,-97.2174
RA256,1.95658515243,2.5,46.6424381473,36.0212,-97.92
RA256,2.66829150227,3.1,90.5677443613,36.3672,-98.1587
RA256,1.70519736218,2.3,46.4787599632,36.0198,-97.9194
RA256,2.88242088141,3.7,47.2948868589,36.0319,-97.9082
RA256,2.87045034438,2.6,67.2849064907,36.2321,-97.5444
RA256,2.90265280291,3.7,46.8646463054,36.0263,-97.9121
RA256,2.14727172921,2.8,46.9388167267,36.0266,-97.9133
RA256,1.65589689724,2.6,47.0736083856,36.028,-97.9131
RA256,2.04614202954,2.6,47.175153231,36.029,-97.9131
RA256,2.0057751794,2.7,47.4125655596,36.0335,-97.9069
RA256,2.49636152428,3.2,47.4455305732,36.0343,-97.9055
RA256,2.2743734757,3.1,47.2606835182,36.0328,-97.9046
RA256,2.97369388751,3.3,118.138950747,36.5046,-98.4681
RA256,1.79349720007,2.3,38.3344247865,35.5783,-97.287
RA256,2.09464319777,2.8,45.9674929479,35.374,-98.0922
RA256,2.32299727651,2.3,75.457801042,36.2188,-97.2651
RA256,2.78149674628,2.7,131.868882145,36.4921,-98.7233
RA256,2.1312374036,2.6,45.5762827588,35.2289,-97.6957
RA256,2.70603319219,3.1,73.5521008396,36.2824,-97.504
RA256,2.02404382769,2.5,66.5538431738,35.4223,-97.0194
RA256,1.89816363999,2.2,17.7820688013,35.4931,-97.7828
RA256,3.16745197607,2.9,214.099876179,36.9748,-99.4244
RA256,1.8828875101,2.7,45.6972597413,35.3787,-98.0931
RA256,2.20570087705,2.6,132.076394107,36.4597,-98.7658
RA256,1.47007879301,2.4,36.1030213357,35.8429,-97.3917
RA256,2.36737845784,2.5,75.4766984658,36.2189,-97.2649
RA256,2.2332429519,2.8,113.603197537,36.6606,-97.7974
RA256,2.40332850395,2.7,74.8727863002,36.2968,-97.5149
RA256,3.36430835489,3.3,146.548826855,36.9603,-97.7125
RA256,3.0176411305,2.9,151.387894391,36.9065,-98.3287
RA256,1.86039821618,2.7,45.4547448914,35.3767,-98.0876
RA256,2.2203042218,2.9,52.6760450313,36.1028,-97.5753
RA256,2.01198614239,2.5,43.2717616595,35.3985,-98.0783
RA256,2.84226281729,3.1,141.444859997,36.9137,-97.6539
RA256,2.28204568428,2.6,132.151349573,36.4618,-98.7645
RA256,2.48852903621,2.8,132.02273267,36.4558,-98.7695
RA256,1.92889724722,2.4,46.2588769886,35.2227,-97.7026
RA256,2.84260369842,2.5,210.12927402,36.9648,-99.3747
RA256,2.1537835751,2.5,132.035139849,36.4756,-98.7463
RA256,2.4003621024,2.9,27.628446286,35.6717,-97.4008
RA256,2.40522074817,2.4,27.8743465986,35.6713,-97.398
RA256,2.28197813327,2.8,43.6436418202,35.9455,-97.3998
RA256,2.11040054052,2.5,141.874620716,36.9084,-97.5082
RA256,1.72266906539,2.6,87.1659621207,36.2797,-98.2636
RA256,2.28652056208,2.7,131.992810467,36.4772,-98.7437
RA256,2.28507545537,2.8,119.005466386,36.6269,-98.2199
RA256,3.49215788351,2.6,132.055399518,36.4538,-98.7723
RA256,3.32396636998,3.6,131.715341463,36.4583,-98.7619
RA256,2.47540199457,2.6,135.553413611,36.4572,-98.8212
RA256,2.84380936516,3.5,132.492439408,36.4575,-98.7747
RA256,2.05878823631,2.8,67.356942907,36.2328,-97.5446
RA256,2.01120922831,2.6,95.7444013092,35.8653,-96.6816
RA256,2.37272906371,2.9,95.5174517493,35.8653,-96.6842
RA256,2.52611875948,2.5,142.806672296,36.6925,-98.6162
RA256,2.29492179163,3.0,90.2902911539,35.9915,-96.8025
RA256,2.1500594803,2.5,97.6357029807,35.8471,-96.6544
RA256,2.70844187612,2.6,183.254678074,37.2773,-97.9668
RA256,2.137871282,2.6,81.6893548669,36.3757,-97.7217
RA256,2.48352227636,2.9,134.536723166,36.6992,-98.4303
RA256,2.0002739626,2.7,74.3459388719,36.2915,-97.5127
RA256,2.4202503745,2.8,151.181541973,36.5328,-98.971
RA256,2.16037739237,2.5,113.228221734,36.6187,-98.0579
RA256,2.09890468113,2.5,133.93279119,36.457,-98.7971
RA256,2.24790899347,2.5,133.798799632,36.4519,-98.8008
RA256,2.896273367,3.4,134.069675287,36.4583,-98.7977
RA256,2.89711995132,3.1,134.087835427,36.4573,-98.7991
RA256,1.85319094063,2.5,74.1827411265,36.2895,-97.5102
RA256,2.09557949948,2.5,133.490353114,36.4516,-98.7965
RA256,1.85434677807,2.4,90.4119713243,35.9908,-96.8006
RA256,2.67362057625,2.8,183.464903551,37.279,-97.9688
RA256,2.02237130261,2.7,132.517647301,36.442,-98.7926
RA256,2.545879043,3.0,135.872526695,36.7402,-98.3656
RA256,2.16794611543,2.4,125.413551726,36.2089,-98.9039
RA256,2.18953722739,2.7,55.6248414158,36.1361,-97.6178
RA256,3.18863112663,2.5,90.8886436907,35.9926,-96.7958
RA256,2.53777175441,2.5,187.520723627,37.3283,-97.7823
RA256,2.94455552885,2.7,151.18384809,36.5378,-98.9657
RA256,2.57719381524,3.3,90.1823593161,35.9918,-96.804
RA256,2.56263661973,2.8,117.269175754,36.6964,-97.6874
RA256,3.07101594863,2.6,205.829544395,36.95,-99.3253
RA256,2.45916708285,3.1,90.3670399194,35.9914,-96.8015
RA256,2.48301274854,2.8,74.4538483819,36.2908,-97.5041
RA256,2.63450147572,3.0,111.112581938,36.641,-97.7026
RA256,2.16771295364,2.7,74.4310261801,36.2919,-97.5107
RA256,2.19069482053,2.5,73.7318437617,36.2848,-97.5076
RA256,2.77619337234,3.0,74.0054657166,36.2872,-97.5069
RA256,2.53503603325,2.5,118.115143212,36.5024,-98.4714
RA256,2.32402661453,2.5,100.670842702,36.473,-98.1451
RA256,1.91052552892,2.4,95.8651244989,35.8686,-96.6813
RA256,2.45550941812,2.7,114.467432495,36.4121,-96.8616
RA256,2.47734419454,2.6,54.8621759334,36.123,-97.8313
RA256,2.15835984465,2.9,47.7420987637,35.6638,-97.177
RA256,2.92659395825,3.7,47.1881208127,35.6618,-97.183
RA256,2.52868578194,2.9,131.921650337,36.4628,-98.7598
RA256,2.27818613665,2.4,170.677489523,37.1762,-97.6183
RA256,1.98608705498,2.7,52.9533409593,36.1058,-97.829
RA256,2.47585743842,3.0,144.788340186,36.9357,-97.8898
RA256,2.47602907413,2.5,144.797428947,36.9361,-97.8864
RA256,2.59217304138,2.6,210.269119794,36.9662,-99.3752
RA256,2.31880700792,2.5,138.6366013,36.2305,-99.0571
RA256,2.9305520823,3.5,124.947063883,36.6135,-98.4002
RA256,2.7893985091,3.4,73.6853485448,36.2837,-97.5043
RA256,2.4137651222,2.9,37.6672955943,35.848,-97.3746
RA256,2.454037724,2.4,211.392091627,36.9702,-99.3879
RA256,1.95796641372,2.7,65.7221397589,36.2212,-97.5652
RA256,1.74119444962,2.6,65.4659123864,36.2195,-97.5694
RA256,1.91329269778,2.4,76.9442718048,36.2717,-97.3525
RA256,2.47481784494,2.3,208.956155519,36.9613,-99.3606
RA256,2.91103211843,3.6,26.5371246505,35.677,-97.4139
RA256,2.27933129661,2.6,101.33005238,36.3278,-96.9647
